Latitude,Longitude
-82.30462428393629,29.524708230292557
-82.30461131742624,29.524701299548543
-82.30459724794297,29.52469703161745
-82.30458261616882,29.52469559051348
-82.30456798439467,29.52469703161745
-82.3045539149114,29.524701299548543
-82.30454094840134,29.524708230292557
-82.30452958316023,29.524717557504893
-82.30452025594789,29.524728922746004
-82.30451332520387,29.524741889256052
-82.30450905727278,29.52475595873933
-82.3045076161688,29.524696328928883
-82.3045076161688,29.52477059051348
-82.3045076161688,29.524868669169585
-82.3045076161688,29.52496674782569
-82.3045076161688,29.5250648264818
-82.3045076161688,29.525162905137904
-82.30390761616879,29.524205935648354
-82.30390761616879,29.524205935648354
-82.30390617506482,29.524220567422503
-82.30390190713373,29.52423463690578
-82.30389497638971,29.52424760341583
-82.30388564917737,29.52425896865694
-82.30387428393627,29.524268295869277
-82.30386131742621,29.52427522661329
-82.30384724794294,29.524279494544384
-82.30383261616879,29.524280935648353
-82.30381798439464,29.524279494544384
-82.30380391491137,29.52427522661329
-82.30379094840131,29.524268295869277
-82.3037795831602,29.52425896865694
-82.30377025594787,29.52424760341583
-82.30376332520385,29.52423463690578
-82.30375905727276,29.524220567422503
-82.30375761616878,29.524158337328224
-82.3043576161688,29.524205935648354
-82.3043576161688,29.52410785699225
-82.3043576161688,29.524009778336143
-82.3043576161688,29.52391169968004
-82.3043576161688,29.523813621023933
-82.3043576161688,29.52464873060875
-82.3043576161688,29.52464873060875
-82.30435617506484,29.5246340988346
-82.30435190713375,29.524620029351322
-82.30434497638973,29.524607062841273
-82.30433564917739,29.524595697600162
-82.30432428393628,29.524586370387826
-82.30431131742623,29.524579439643812
-82.30429724794296,29.52457517171272
-82.3042826161688,29.52457373060875
-82.30426798439466,29.52457517171272
-82.30425391491138,29.524579439643812
-82.30424094840133,29.524586370387826
-82.30422958316022,29.524595697600162
-82.30422025594788,29.524607062841273
-82.30421332520386,29.524620029351322
-82.30420905727277,29.5246340988346
-82.3043576161688,29.5351306189628
-82.3043576161688,29.52464873060875
-82.3043576161688,29.52685270659969
-82.3043576161688,29.52905668259063
-82.3043576161688,29.531260658581576
-82.3043576161688,29.533464634572518
-82.30360761616878,29.52411073900809
-82.30360761616878,29.52411073900809
-82.30360617506481,29.52412537078224
-82.30360190713373,29.524139440265518
-82.3035949763897,29.524152406775567
-82.30358564917736,29.524163772016678
-82.30357428393626,29.524173099229014
-82.3035613174262,29.524180029973028
-82.30354724794293,29.52418429790412
-82.30353261616878,29.52418573900809
-82.30351798439463,29.52418429790412
-82.30350391491136,29.524180029973028
-82.3034909484013,29.524173099229014
-82.3034795831602,29.524163772016678
-82.30347025594786,29.524152406775567
-82.30346332520384,29.524139440265518
-82.30345905727275,29.52412537078224
-82.30345761616877,29.52406314068796
-82.3042076161688,29.52411073900809
-82.3042076161688,29.52188749925572
-82.3042076161688,29.519664259503344
-82.3042076161688,29.517441019750972
-82.3042076161688,29.515217779998597
-82.3042076161688,29.535179339449826
-82.3042076161688,29.535179339449826
-82.30420617506483,29.535164707675676
-82.30420190713374,29.5351506381924
-82.30419497638972,29.53513767168235
-82.30418564917738,29.53512630644124
-82.30417428393628,29.535116979228903
-82.30416131742622,29.53511004848489
-82.30414724794295,29.535105780553796
-82.3041326161688,29.535104339449827
-82.30411798439465,29.535105780553796
-82.30410391491138,29.53511004848489
-82.30409094840132,29.535116979228903
-82.30407958316022,29.53512630644124
-82.30407025594788,29.53513767168235
-82.30406332520386,29.5351506381924
-82.30405905727277,29.535164707675676
-82.30405761616879,29.53522805993685
-82.30405761616879,29.535179339449826
-82.30405761616879,29.537421842963628
-82.30405761616879,29.539664346477434
-82.30405761616879,29.541906849991236
-82.30405761616879,29.54414935350504
-82.30330761616877,29.52401554236783
-82.30330761616877,29.52401554236783
-82.3033061750648,29.52403017414198
-82.30330190713372,29.52404424362526
-82.3032949763897,29.524057210135307
-82.30328564917735,29.52406857537642
-82.30327428393625,29.524077902588754
-82.30326131742619,29.52408483333277
-82.30324724794292,29.52408910126386
-82.30323261616877,29.52409054236783
-82.30321798439462,29.52408910126386
-82.30320391491135,29.52408483333277
-82.3031909484013,29.524077902588754
-82.30317958316019,29.52406857537642
-82.30317025594785,29.524057210135307
-82.30316332520383,29.52404424362526
-82.30315905727274,29.52403017414198
-82.30315761616876,29.523967944047698
-82.30390761616879,29.52401554236783
-82.30390761616879,29.521753775092595
-82.30390761616879,29.51949200781736
-82.30390761616879,29.517230240542126
-82.30390761616879,29.51496847326689
-82.30390761616879,29.535276780423874
-82.30390761616879,29.535276780423874
-82.30390617506482,29.535262148649725
-82.30390190713373,29.535248079166447
-82.30389497638971,29.535235112656398
-82.30388564917737,29.535223747415287
-82.30387428393627,29.53521442020295
-82.30386131742621,29.535207489458937
-82.30384724794294,29.535203221527844
-82.30383261616879,29.535201780423876
-82.30381798439464,29.535203221527844
-82.30380391491137,29.535207489458937
-82.30379094840131,29.53521442020295
-82.3037795831602,29.535223747415287
-82.30377025594787,29.535235112656398
-82.30376332520385,29.535248079166447
-82.30375905727276,29.535262148649725
-82.30375761616878,29.5353255009109
-82.30375761616878,29.535276780423874
-82.30375761616878,29.53755781146054
-82.30375761616878,29.539838842497208
-82.30375761616878,29.542119873533874
-82.30375761616878,29.54440090457054
-82.30300761616876,29.523920345727568
-82.30300761616876,29.523920345727568
-82.3030061750648,29.523934977501717
-82.3030019071337,29.523949046984995
-82.30299497638968,29.523962013495044
-82.30298564917734,29.523973378736155
-82.30297428393624,29.52398270594849
-82.30296131742618,29.523989636692505
-82.30294724794291,29.523993904623598
-82.30293261616876,29.523995345727567
-82.30291798439461,29.523993904623598
-82.30290391491134,29.523989636692505
-82.30289094840128,29.52398270594849
-82.30287958316018,29.523973378736155
-82.30287025594784,29.523962013495044
-82.30286332520382,29.523949046984995
-82.30285905727273,29.523934977501717
-82.30285761616875,29.523872747407435
-82.30360761616878,29.523920345727568
-82.30360761616878,29.52162005092947
-82.30360761616878,29.519319756131374
-82.30360761616878,29.517019461333273
-82.30360761616878,29.514719166535176
-82.30360761616878,29.535374221397923
-82.30360761616878,29.535374221397923
-82.30360617506481,29.535359589623774
-82.30360190713373,29.535345520140496
-82.3035949763897,29.535332553630447
-82.30358564917736,29.535321188389336
-82.30357428393626,29.535311861177
-82.3035613174262,29.535304930432986
-82.30354724794293,29.535300662501893
-82.30353261616878,29.535299221397924
-82.30351798439463,29.535300662501893
-82.30350391491136,29.535304930432986
-82.3034909484013,29.535311861177
-82.3034795831602,29.535321188389336
-82.30347025594786,29.535332553630447
-82.30346332520384,29.535345520140496
-82.30345905727275,29.535359589623774
-82.30345761616877,29.53542294188495
-82.30345761616877,29.535374221397923
-82.30345761616877,29.53769010113993
-82.30345761616877,29.540005980881936
-82.30345761616877,29.54232186062394
-82.30345761616877,29.544637740365946
-82.30270761616875,29.52384354317492
-82.30270761616875,29.52384354317492
-82.30270617506478,29.52385817494907
-82.3027019071337,29.523872244432347
-82.30269497638967,29.523885210942396
-82.30268564917733,29.523896576183507
-82.30267428393623,29.523905903395843
-82.30266131742617,29.523912834139857
-82.3026472479429,29.52391710207095
-82.30263261616875,29.52391854317492
-82.3026179843946,29.52391710207095
-82.30260391491133,29.523912834139857
-82.30259094840127,29.523905903395843
-82.30257958316017,29.523896576183507
-82.30257025594783,29.523885210942396
-82.3025633252038,29.523872244432347
-82.30255905727272,29.52385817494907
-82.30255761616874,29.52384012552528
-82.30330761616877,29.52384354317492
-82.30330761616877,29.52151723580558
-82.30330761616877,29.51919092843624
-82.30330761616877,29.5168646210669
-82.30330761616877,29.514538313697564
-82.30330761616877,29.535471662371975
-82.30330761616877,29.535471662371975
-82.3033061750648,29.535457030597826
-82.30330190713372,29.535442961114548
-82.3032949763897,29.5354299946045
-82.30328564917735,29.535418629363388
-82.30327428393625,29.535409302151052
-82.30326131742619,29.535402371407038
-82.30324724794292,29.535398103475945
-82.30323261616877,29.535396662371976
-82.30321798439462,29.535398103475945
-82.30320391491135,29.535402371407038
-82.3031909484013,29.535409302151052
-82.30317958316019,29.535418629363388
-82.30317025594785,29.5354299946045
-82.30316332520383,29.535442961114548
-82.30315905727274,29.535457030597826
-82.30315761616876,29.535520382858998
-82.30315761616876,29.535471662371975
-82.30315761616876,29.537808397368646
-82.30315761616876,29.540145132365318
-82.30315761616876,29.542481867361992
-82.30315761616876,29.544818602358664
-82.30240761616874,29.52383670787564
-82.30240761616874,29.52383670787564
-82.30240617506477,29.523851339649788
-82.30240190713369,29.523865409133066
-82.30239497638966,29.523878375643115
-82.30238564917732,29.523889740884226
-82.30237428393622,29.52389906809656
-82.30236131742616,29.523905998840576
-82.30234724794289,29.52391026677167
-82.30233261616874,29.523911707875637
-82.30231798439459,29.52391026677167
-82.30230391491132,29.523905998840576
-82.30229094840126,29.52389906809656
-82.30227958316016,29.523889740884226
-82.30227025594782,29.523878375643115
-82.3022633252038,29.523865409133066
-82.3022590572727,29.523851339649788
-82.30225761616873,29.523833290225998
-82.30300761616876,29.52383670787564
-82.30300761616876,29.521489545251633
-82.30300761616876,29.519142382627628
-82.30300761616876,29.516795220003623
-82.30300761616876,29.514448057379617
-82.30300761616876,29.535569103346024
-82.30300761616876,29.535569103346024
-82.3030061750648,29.535554471571874
-82.3030019071337,29.535540402088596
-82.30299497638968,29.535527435578548
-82.30298564917734,29.535516070337437
-82.30297428393624,29.5355067431251
-82.30296131742618,29.535499812381087
-82.30294724794291,29.535495544449994
-82.30293261616876,29.535494103346025
-82.30291798439461,29.535495544449994
-82.30290391491134,29.535499812381087
-82.30289094840128,29.5355067431251
-82.30287958316018,29.535516070337437
-82.30287025594784,29.535527435578548
-82.30286332520382,29.535540402088596
-82.30285905727273,29.535554471571874
-82.30285761616875,29.535631830543515
-82.30285761616875,29.535569103346024
-82.30285761616875,29.537929494939455
-82.30285761616875,29.540289886532886
-82.30285761616875,29.54265027812632
-82.30285761616875,29.54501066971975
-82.30210761616873,29.523829872576357
-82.30210761616873,29.523829872576357
-82.30210617506476,29.523844504350507
-82.30210190713368,29.523858573833785
-82.30209497638965,29.523871540343833
-82.30208564917731,29.523882905584944
-82.30207428393621,29.52389223279728
-82.30206131742615,29.523899163541294
-82.30204724794288,29.523903431472387
-82.30203261616873,29.523904872576356
-82.30201798439458,29.523903431472387
-82.30200391491131,29.523899163541294
-82.30199094840125,29.52389223279728
-82.30197958316015,29.523882905584944
-82.30197025594781,29.523871540343833
-82.30196332520379,29.523858573833785
-82.3019590572727,29.523844504350507
-82.30195761616872,29.52382645492672
-82.30270761616875,29.523829872576357
-82.30270761616875,29.52144658780807
-82.30270761616875,29.519063303039783
-82.30270761616875,29.516680018271497
-82.30270761616875,29.51429673350321
-82.30270761616875,29.535742878768154
-82.30270761616875,29.535742878768154
-82.30270617506478,29.535728246994005
-82.3027019071337,29.535714177510727
-82.30269497638967,29.535701211000678
-82.30268564917733,29.535689845759567
-82.30267428393623,29.53568051854723
-82.30266131742617,29.535673587803217
-82.3026472479429,29.535669319872124
-82.30263261616875,29.535667878768155
-82.3026179843946,29.535669319872124
-82.30260391491133,29.535673587803217
-82.30259094840127,29.53568051854723
-82.30257958316017,29.535689845759567
-82.30257025594783,29.535701211000678
-82.3025633252038,29.535714177510727
-82.30255905727272,29.535728246994005
-82.30255761616874,29.535853926992793
-82.30255761616874,29.535742878768154
-82.30255761616874,29.538149056711298
-82.30255761616874,29.54055523465444
-82.30255761616874,29.54296141259758
-82.30255761616874,29.545367590540724
-82.30180761616872,29.52382303727708
-82.30180761616872,29.52382303727708
-82.30180617506475,29.52383766905123
-82.30180190713367,29.523851738534507
-82.30179497638964,29.523864705044556
-82.3017856491773,29.523876070285667
-82.3017742839362,29.523885397498002
-82.30176131742614,29.523892328242017
-82.30174724794287,29.52389659617311
-82.30173261616872,29.52389803727708
-82.30171798439457,29.52389659617311
-82.3017039149113,29.523892328242017
